field_1,﻿recid,location,event,eventType,xcoord,ycoord,dt,_date,_time,lon,lat
933,5170,AZALEA GARDEN ROAD & LEAFWOOD DRIVE,unnamed  (9/20/2016),Flooded street,12152859,3497855.9999,2016-09-22 08:43:48.000,9/22/2016 ,2016-09-22 08:43:48.000,-76.208441,36.907071
934,5171,ARMISTEAD AVENUE & E PRINCESS ANNE ROAD,unnamed  (9/20/2016),Flooded street,12130582.9998,3480319.74992,2016-09-22 08:45:33.000,9/22/2016 ,2016-09-22 08:45:33.000,-76.286015,36.860379
935,5172,HAMPTON BOULEVARD & WOODVIEW AVENUE,unnamed  (9/20/2016),Flooded street,12120837.0001,3504255.50008,2016-09-22 08:46:24.000,9/22/2016 ,2016-09-22 08:46:24.000,-76.317427,36.926727
936,5173,851 NORVIEW AVENUE,unnamed  (9/20/2016),Flooded street,12139768.8949,3491333.39131,2016-09-22 08:48:39.000,9/22/2016 ,2016-09-22 08:48:39.000,-76.253730,36.890025
937,5174,21ST BAY STREET & PRETTY LAKE AVENUE,unnamed  (9/20/2016),Flooded street,12157014.9999,3504950.24996,2016-09-22 08:49:13.000,9/22/2016 ,2016-09-22 08:49:13.000,-76.193638,36.926272
938,5175,8711 CHESAPEAKE BOULEVARD,unnamed  (9/20/2016),Flooded street,12141870.4455,3508092.74979,2016-09-22 08:50:07.000,9/22/2016 ,2016-09-22 08:50:07.000,-76.245177,36.935906
939,5176,WESTCLIFF DRIVE & DOVERCOURT ROAD,unnamed  (9/20/2016),Flooded street,12141573.9999,3501172.74988,2016-09-22 08:50:52.000,9/22/2016 ,2016-09-22 08:50:52.000,-76.246756,36.916924
940,5177,E PRINCESS ANNE ROAD & INGLESIDE ROAD,unnamed  (9/20/2016),Flooded street,12142817.4999,3481606.37505,2016-09-22 08:54:12.000,9/22/2016 ,2016-09-22 08:54:12.000,-76.244103,36.863117
941,5178,POWHATAN AVENUE & W 40TH STREET,unnamed  (9/20/2016),Flooded street,12122690,3487608.7499,2016-09-22 08:55:58.000,9/22/2016 ,2016-09-22 08:55:58.000,-76.312409,36.880899
942,5179,8511 CARLTON STREET,unnamed  (9/20/2016),Flooded street,12143194.5,3506714.6383,2016-09-22 09:00:57.000,9/22/2016 ,2016-09-22 09:00:57.000,-76.240761,36.932035
943,5180,8109 MONA AVENUE,unnamed  (9/20/2016),Flooded street,12150740.3115,3502068.09442,2016-09-22 09:05:40.000,9/22/2016 ,2016-09-22 09:05:40.000,-76.215336,36.918778
944,5181,1405 RAMSEY ROAD,unnamed  (9/20/2016),Flooded street,12145002.6116,3505774.30524,2016-09-22 09:06:58.000,9/22/2016 ,2016-09-22 09:06:58.000,-76.234654,36.929334
945,5182,1346 CORNWALL PLACE,unnamed  (9/20/2016),Flooded street,12124181.9693,3493120.43822,2016-09-22 09:09:01.000,9/22/2016 ,2016-09-22 09:09:01.000,-76.306872,36.895939
946,5183,N MILITARY HIGHWAY & ROBIN HOOD ROAD,unnamed  (9/20/2016),Flooded underpass,12151189,3489020.25,2016-09-22 09:12:25.000,9/22/2016 ,2016-09-22 09:12:25.000,-76.214882,36.882921
947,5184,894 E LITTLE CREEK ROAD,unnamed  (9/20/2016),Flooded street,12141734.7368,3500554.44476,2016-09-22 09:22:48.000,9/22/2016 ,2016-09-22 09:22:48.000,-76.246257,36.915216
948,5185,327 TIDEWATER DRIVE,unnamed  (9/20/2016),Flooded street,12132822.9734,3475385.86105,2016-09-22 09:35:05.000,9/22/2016 ,2016-09-22 09:35:05.000,-76.278757,36.846687
949,5187,2418 ARKANSAS AVENUE,unnamed  (9/20/2016),Flooded street,12142429.25,3482987.25012,2016-09-22 09:46:28.000,9/22/2016 ,2016-09-22 09:46:28.000,-76.245317,36.866934
950,5188,NORWAY PLACE & MAURY CRESCENT,unnamed  (9/20/2016),Flooded street,12135809,3487066.50001,2016-09-22 10:33:48.000,9/22/2016 ,2016-09-22 10:33:48.000,-76.267611,36.878567
951,5190,6719 PALEM ROAD,unnamed  (9/20/2016),Flooded street,12142524.0826,3495493.66677,2016-09-22 11:29:00.000,9/22/2016 ,2016-09-22 11:29:00.000,-76.243971,36.901268
952,5191,2756 MARTONE ROAD,unnamed  (9/20/2016),Flooded street,12153899.0827,3499998.49468,2016-09-22 12:56:24.000,9/22/2016 ,2016-09-22 12:56:24.000,-76.204706,36.912885
953,5192,3741 LAFAYETTE BOULEVARD,unnamed  (9/20/2016),Flooded street,12142516.7697,3486072.52014,2016-09-22 13:42:56.000,9/22/2016 ,2016-09-22 13:42:56.000,-76.244766,36.875400
954,5193,6513 CLEMSON AVENUE,unnamed  (9/20/2016),Flooded street,12148057.9158,3495139.8891,2016-09-22 14:19:44.000,9/22/2016 ,2016-09-22 14:19:44.000,-76.225080,36.899932
955,5194,1332 HILLSIDE AVENUE,unnamed  (9/20/2016),Flooded street,12144800.7771,3510677.80707,2016-09-22 14:35:56.000,9/22/2016 ,2016-09-22 14:35:56.000,-76.234941,36.942811
956,5195,5207 TEXAS AVENUE,unnamed  (9/20/2016),Flooded street,12147222.6621,3490964.38164,2016-09-22 14:44:58.000,9/22/2016 ,2016-09-22 14:44:58.000,-76.228280,36.888522
957,5196,5528 BAYBERRY DRIVE,unnamed  (9/20/2016),Flooded street,12151381.5311,3477624.21805,2016-09-22 14:48:44.000,9/22/2016 ,2016-09-22 14:48:44.000,-76.215167,36.851617
958,5197,3200 BLOCK OF PRETTY LAKE AVENUE,unnamed  (9/20/2016),Flooded street,12153993.9294,3505915.134,2016-10-01 09:12:01.000,10/1/2016 ,2016-10-01 09:12:01.000,-76.203890,36.929124
959,5198,WATER STREET & PARK AVENUE,unnamed  (9/20/2016),Flooded street,12132139,3473795,2016-10-05 12:12:12.000,10/5/2016 ,2016-10-05 12:12:12.000,-76.281222,36.842363
960,5199,7TH BAY STREET & PRETTY LAKE AVENUE,unnamed  (9/20/2016),Flooded street,12152209.9999,3506590.74995,2016-10-05 13:10:37.000,10/5/2016 ,2016-10-05 13:10:37.000,-76.209935,36.931098
961,5200,WATER STREET & PARK AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12132139,3473795,2016-10-05 13:34:19.000,10/5/2016 ,2016-10-05 13:34:19.000,-76.281222,36.842363
962,5201,7TH BAY STREET & PRETTY LAKE AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12152209.9999,3506590.74995,2016-10-05 13:35:22.000,10/5/2016 ,2016-10-05 13:35:22.000,-76.209935,36.931098
963,5205,55 RADER STREET,Hurricane Matthew (10/5/2016),Flooded street,12126368.7162,3477654.55866,2016-10-08 09:00:31.000,10/8/2016 ,2016-10-08 09:00:31.000,-76.300628,36.853332
964,5208,AMBLER AVENUE & AZALEA GARDEN ROAD,Hurricane Matthew (10/5/2016),Flooded street,12146873.0001,3485807.24986,2016-10-08 16:29:38.000,10/8/2016 ,2016-10-08 16:29:38.000,-76.229899,36.874385
965,5209,ARCADIA STREET & SCOTT STREET,Hurricane Matthew (10/5/2016),Flooded street,12143756.9999,3477273.25015,2016-10-08 16:32:44.000,10/8/2016 ,2016-10-08 16:32:44.000,-76.241247,36.851157
966,5210,E VIRGINIA BEACH BOULEVARD & TIDEWATER DRIVE,Hurricane Matthew (10/5/2016),Flooded street,12134007.9999,3478239.25001,2016-10-08 16:35:34.000,10/8/2016 ,2016-10-08 16:35:34.000,-76.274478,36.854445
967,5211,RABY ROAD & SABRE ROAD,Hurricane Matthew (10/5/2016),Flooded street,12150795,3480453.50003,2016-10-08 16:38:42.000,10/8/2016 ,2016-10-08 16:38:42.000,-76.216937,36.859425
968,5212,E VIRGINIA BEACH BOULEVARD & PARK AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12136628.5001,3477394.62495,2016-10-08 16:43:57.000,10/8/2016 ,2016-10-08 16:43:57.000,-76.265593,36.851956
969,5214,508 MOWBRAY ARCH,Hurricane Matthew (10/5/2016),Flooded street,12126968.7142,3478562.15238,2016-10-08 17:45:40.000,10/8/2016 ,2016-10-08 17:45:40.000,-76.298505,36.855785
970,5215,35TH STREET & COLONIAL AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12129703.9999,3486781.74994,2016-10-08 18:02:15.000,10/8/2016 ,2016-10-08 18:02:15.000,-76.288501,36.878180
971,5216,E PRINCESS ANNE ROAD & MONTICELLO AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12130363.0001,3480389.2501,2016-10-08 18:09:26.000,10/8/2016 ,2016-10-08 18:09:26.000,-76.286761,36.860584
972,5217,900 BLOCK OF MADISON AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12136606.1513,3477056.58083,2016-10-08 18:10:24.000,10/8/2016 ,2016-10-08 18:10:24.000,-76.265697,36.851030
973,5218,OXFORD STREET & NEWPORT AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12131786.9999,3497224.75008,2016-10-08 18:13:52.000,10/8/2016 ,2016-10-08 18:13:52.000,-76.280542,36.906720
974,5219,300 BLOCK OF SHIRLEY AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12129258.717,3481752.75737,2016-10-08 18:14:43.000,10/8/2016 ,2016-10-08 18:14:43.000,-76.290425,36.864399
975,5220,LLEWELLYN AVENUE & SHIRLEY AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12129725,3481565.87505,2016-10-08 18:15:21.000,10/8/2016 ,2016-10-08 18:15:21.000,-76.288847,36.863856
976,5221,HAMPTON BOULEVARD & MAGNOLIA AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12125298.5,3492868.74998,2016-10-08 18:33:28.000,10/8/2016 ,2016-10-08 18:33:28.000,-76.303074,36.895176
977,5222,COLLEY AVENUE & W 21ST STREET,Hurricane Matthew (10/5/2016),Flooded underpass,12127540.5001,3484089,2016-10-08 18:33:48.000,10/8/2016 ,2016-10-08 18:33:48.000,-76.296111,36.870925
978,5225,N MILITARY HIGHWAY & NORVIEW AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12148594.9999,3493240.00004,2016-10-08 18:36:33.000,10/8/2016 ,2016-10-08 18:36:33.000,-76.223401,36.894680
979,5226,300 BLOCK OF E LITTLE CREEK ROAD,Hurricane Matthew (10/5/2016),Flooded street,12136613.5334,3501468.00149,2016-10-08 18:36:56.000,10/8/2016 ,2016-10-08 18:36:56.000,-76.263695,36.918059
980,5230,DUKE STREET & W OLNEY ROAD,Hurricane Matthew (10/5/2016),Flooded street,12128851.3705,3478992.19514,2016-10-08 18:42:42.000,10/8/2016 ,2016-10-08 18:42:42.000,-76.292038,36.856846
981,5244,1200 BLOCK OF MONTICELLO AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12130402.0001,3480522.37507,2016-10-08 19:14:12.000,10/8/2016 ,2016-10-08 19:14:12.000,-76.286617,36.860947
982,5246,35TH STREET & HAMPTON BOULEVARD,Hurricane Matthew (10/5/2016),Flooded street,12125754,3486604.49994,2016-10-08 19:14:37.000,10/8/2016 ,2016-10-08 19:14:37.000,-76.302016,36.877946
983,5252,LLEWELLYN AVENUE & W 25TH STREET,Hurricane Matthew (10/5/2016),Flooded street,12130104.9999,3484291.99992,2016-10-08 19:23:27.000,10/8/2016 ,2016-10-08 19:23:27.000,-76.287330,36.871317
984,5263,E PRINCESS ANNE ROAD & SALTER STREET,Hurricane Matthew (10/5/2016),Flooded street,12131160.0001,3480179.0001,2016-10-08 19:45:54.000,10/8/2016 ,2016-10-08 19:45:54.000,-76.284054,36.859956
985,5264,8100 BLOCK OF TIDEWATER DRIVE,Hurricane Matthew (10/5/2016),Flooded street,12139699.313,3502471.47573,2016-10-08 19:47:00.000,10/8/2016 ,2016-10-08 19:47:00.000,-76.253061,36.920613
986,5266,3600 BLOCK OF SEWELLS POINT ROAD,Hurricane Matthew (10/5/2016),Flooded street,12144467.9853,3490785.92596,2016-10-08 19:47:33.000,10/8/2016 ,2016-10-08 19:47:33.000,-76.237711,36.888214
987,5277,BESSIE STREET & JANET DRIVE,Hurricane Matthew (10/5/2016),Flooded street,12148101.0001,3492583.5001,2016-10-08 20:14:55.000,10/8/2016 ,2016-10-08 20:14:55.000,-76.225144,36.892910
988,5278,AZALEA GARDEN ROAD & SHAFER STREET,Hurricane Matthew (10/5/2016),Flooded street,12147062.9999,3486199.24996,2016-10-08 21:21:21.000,10/8/2016 ,2016-10-08 21:21:21.000,-76.229217,36.875448
989,5279,2800 BLOCK OF DUNKIRK AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12137229,3484678.24996,2016-10-08 21:21:50.000,10/8/2016 ,2016-10-08 21:21:50.000,-76.262951,36.871917
990,5280,E PRINCESS ANNE ROAD & INGLESIDE ROAD,Hurricane Matthew (10/5/2016),Flooded street,12142817.4999,3481606.37505,2016-10-08 21:22:33.000,10/8/2016 ,2016-10-08 21:22:33.000,-76.244103,36.863117
991,5281,E PRINCESS ANNE ROAD & MERRIMAC AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12140064.9999,3479459.74995,2016-10-08 21:23:07.000,10/8/2016 ,2016-10-08 21:23:07.000,-76.253683,36.857403
992,5282,AZALEA GARDEN ROAD & E PRINCESS ANNE ROAD,Hurricane Matthew (10/5/2016),Flooded street,12145504.5,3483016.37495,2016-10-08 21:24:02.000,10/8/2016 ,2016-10-08 21:24:02.000,-76.234805,36.866812
993,5285,CROMWELL DRIVE & TIDEWATER DRIVE,Hurricane Matthew (10/5/2016),Flooded street,12137894.9999,3489930.75005,2016-10-08 21:25:57.000,10/8/2016 ,2016-10-08 21:25:57.000,-76.260249,36.886296
994,5287,CHESAPEAKE BOULEVARD & E LITTLE CREEK ROAD,Hurricane Matthew (10/5/2016),Flooded street,12143127.0906,3500417.25008,2016-10-08 21:27:19.000,10/8/2016 ,2016-10-08 21:27:19.000,-76.241507,36.914748
995,5296,DIVEN STREET & TERMINAL BOULEVARD,Hurricane Matthew (10/5/2016),Flooded street,12127689.5,3501781.87498,2016-10-09 00:11:12.000,10/9/2016 ,2016-10-09 00:11:12.000,-76.294188,36.919497
996,5297,HAMPTON BOULEVARD & TERMINAL BOULEVARD,Hurricane Matthew (10/5/2016),Flooded street,12122989.5,3501066.87502,2016-10-09 00:11:39.000,10/9/2016 ,2016-10-09 00:11:39.000,-76.310318,36.917835
997,5303,CHESAPEAKE BOULEVARD & ROBIN HOOD ROAD,Hurricane Matthew (10/5/2016),Flooded street,12141107,3487221.00015,2016-10-09 00:18:57.000,10/9/2016 ,2016-10-09 00:18:57.000,-76.249490,36.878646
998,5304,I-64E HIGHWAY & KEMPSVILLE ROAD,Hurricane Matthew (10/5/2016),Flooded street,12156998.0001,3479863.4999,2016-10-09 00:30:16.000,10/9/2016 ,2016-10-09 00:30:16.000,-76.195791,36.857391
999,5317,1600 BLOCK OF LAFAYETTE BOULEVARD,Hurricane Matthew (10/5/2016),Flooded street,12135852.4999,3486494.25002,2016-10-09 02:29:55.000,10/9/2016 ,2016-10-09 02:29:55.000,-76.267509,36.876993
1000,5320,2900 BLOCK OF SOUTH CAPE HENRY AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12140490.6423,3480564.69088,2016-10-09 03:15:06.000,10/9/2016 ,2016-10-09 03:15:06.000,-76.252139,36.860409
1001,5339,1300 BLOCK OF VIRGILINA AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12144625.2923,3510239.13212,2016-10-09 08:22:43.000,10/9/2016 ,2016-10-09 08:22:43.000,-76.235578,36.941618
1002,5344,1300 BLOCK OF JOHNSTONS ROAD,Hurricane Matthew (10/5/2016),Flooded street,12144608.8933,3497967.91623,2016-10-09 08:46:44.000,10/9/2016 ,2016-10-09 08:46:44.000,-76.236640,36.907925
1003,5350,W PRINCESS ANNE ROAD & STOCKLEY GARDENS,Hurricane Matthew (10/5/2016),Flooded street,12127796.5,3481624.75001,2016-10-09 08:50:04.000,10/9/2016 ,2016-10-09 08:50:04.000,-76.295432,36.864142
1004,5358,PYTHIAN AVENUE & WINSTON STREET,Hurricane Matthew (10/5/2016),Flooded street,12143372.0001,3503137.00006,2016-10-09 09:33:08.000,10/9/2016 ,2016-10-09 09:33:08.000,-76.240447,36.922200
1005,5384,4000 HEUTTE DRIVE,Hurricane Matthew (10/5/2016),Flooded street,12156308.6673,3500887.27753,2016-10-09 10:18:47.000,10/9/2016 ,2016-10-09 10:18:47.000,-76.196393,36.915164
1006,5413,1300 BLOCK OF KEMPSVILLE ROAD,Hurricane Matthew (10/5/2016),Flooded street,12154365.9174,3484005.26441,2016-10-09 11:02:21.000,10/9/2016 ,2016-10-09 11:02:21.000,-76.204440,36.868939
1007,5415,E LITTLE CREEK ROAD & SAN ANTONIO BOULEVARD,Hurricane Matthew (10/5/2016),Flooded street,12136058.0001,3501211.24988,2016-10-09 11:07:43.000,10/9/2016 ,2016-10-09 11:07:43.000,-76.265616,36.917390
1008,5459,925 TIFTON STREET,Hurricane Matthew (10/5/2016),Flooded street,12140970.7852,3496415.58779,2016-10-09 12:36:01.000,10/9/2016 ,2016-10-09 12:36:01.000,-76.249207,36.903901
1009,5487,EDWARD STREET & NORVIEW AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12147602,3492526.75001,2016-10-09 13:11:30.000,10/9/2016 ,2016-10-09 13:11:30.000,-76.226854,36.892787
1010,5492,5812 MONROE PLACE,Hurricane Matthew (10/5/2016),Flooded street,12126140.6668,3492818.22152,2016-10-09 13:13:17.000,10/9/2016 ,2016-10-09 13:13:17.000,-76.300199,36.894984
1011,5541,BEACH VIEW STREET & LONDON STREET,Hurricane Matthew (10/5/2016),Flooded street,12142146.9999,3508948.49995,2016-10-09 16:35:39.000,10/9/2016 ,2016-10-09 16:35:39.000,-76.244161,36.938238
1012,5542,2023 MEADOW LAKE COURT,Hurricane Matthew (10/5/2016),Flooded street,12150433.0004,3495462.75016,2016-10-09 16:38:03.000,10/9/2016 ,2016-10-09 16:38:03.000,-76.216934,36.900661
1013,5581,6129 EDISON AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12158036.9991,3473289.00089,2016-10-10 08:19:36.000,10/10/2016,2016-10-10 08:19:36.000,-76.192790,36.839269
1014,5593,9634 SALEM STREET,Hurricane Matthew (10/5/2016),Flooded street,12132485.975,3518841.13917,2016-10-10 08:35:37.000,10/10/2016,2016-10-10 08:35:37.000,-76.276411,36.966031
1015,5596,7000 BLOCK OF HUNTERS COURT,Hurricane Matthew (10/5/2016),Flooded street,12148458.72,3498322.99616,2016-10-10 08:42:54.000,10/10/2016,2016-10-10 08:42:54.000,-76.223448,36.908646
1016,5597,1600 BLOCK OF BANNING ROAD,Hurricane Matthew (10/5/2016),Flooded street,12147369.347,3497788.32592,2016-10-10 08:43:52.000,10/10/2016,2016-10-10 08:43:52.000,-76.227217,36.907250
1017,5600,7000 BLOCK OF GARDNER DRIVE,Hurricane Matthew (10/5/2016),Flooded street,12148143.9151,3498656.04448,2016-10-10 08:44:40.000,10/10/2016,2016-10-10 08:44:40.000,-76.224497,36.909581
1018,5601,6900 BLOCK OF CHIRONNA PLACE,Hurricane Matthew (10/5/2016),Flooded street,12147903.9196,3497899.26404,2016-10-10 08:45:49.000,10/10/2016,2016-10-10 08:45:49.000,-76.225380,36.907519
1019,5639,1629 COLON AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12137968.6875,3468887.12492,2016-10-10 09:37:37.000,10/10/2016,2016-10-10 09:37:37.000,-76.261703,36.828509
1020,5665,5906 MCGINNIS CIRCLE,Hurricane Matthew (10/5/2016),Flooded street,12154606.0011,3470966.99897,2016-10-10 10:22:28.000,10/10/2016,2016-10-10 10:22:28.000,-76.204703,36.833123
1021,5669,2634 MARLBORO AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12138891.4728,3473900.80505,2016-10-10 10:31:12.000,10/10/2016,2016-10-10 10:31:12.000,-76.258144,36.842215
1022,5678,KINGSTON AVENUE & STURGIS STREET,Hurricane Matthew (10/5/2016),Flooded street,12145295,3510283.99994,2016-10-10 10:40:17.000,10/10/2016,2016-10-10 10:40:17.000,-76.233283,36.941697
1023,5687,2509 COTTAGE AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12135687.8893,3482697.86004,2016-10-10 10:44:07.000,10/10/2016,2016-10-10 10:44:07.000,-76.268378,36.866579
1024,5708,7700 GLOUCESTER AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12132493.1071,3501268.31868,2016-10-10 11:03:29.000,10/10/2016,2016-10-10 11:03:29.000,-76.277802,36.917778
1025,5709,7700 GLOUCESTER AVENUE,Hurricane Matthew (10/5/2016),Flooded Underpass,12132493.1071,3501268.31868,2016-10-10 11:03:29.000,10/10/2016,2016-10-10 11:03:29.000,-76.277802,36.917778
1026,5718,426 DELAWARE AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12130523.9992,3488994.75041,2016-10-10 11:04:30.000,10/10/2016,2016-10-10 11:04:30.000,-76.285521,36.884204
1027,5719,426 DELAWARE AVENUE,Hurricane Matthew (10/5/2016),Flooded Underpass,12130523.9992,3488994.75041,2016-10-10 11:04:30.000,10/10/2016,2016-10-10 11:04:30.000,-76.285521,36.884204
1028,5741,MAYFLOWER ROAD & NEW JERSEY AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12128392,3489644.9999,2016-10-10 11:23:03.000,10/10/2016,2016-10-10 11:23:03.000,-76.292756,36.886126
1029,5742,425 PLEASANT POINT DRIVE,Hurricane Matthew (10/5/2016),Flooded street,12156569.0009,3470129.9998,2016-10-10 11:26:11.000,10/10/2016,2016-10-10 11:26:11.000,-76.198068,36.830693
1030,5745,7012 HUNTERS COURT,Hurricane Matthew (10/5/2016),Flooded street,12148549.1399,3498425.58357,2016-10-10 11:41:58.000,10/10/2016,2016-10-10 11:41:58.000,-76.223130,36.908921
1031,5777,731 MICHIGAN AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12128083.0596,3487634.66337,2016-10-10 12:14:58.000,10/10/2016,2016-10-10 12:14:58.000,-76.293973,36.880626
1032,5780,CALLA AVENUE & STURGIS ROAD,Hurricane Matthew (10/5/2016),Flooded street,12144182,3508443.99989,2016-10-10 12:16:01.000,10/10/2016,2016-10-10 12:16:01.000,-76.237241,36.936719
1033,5937,KINGSTON AVENUE & MORWIN STREET,Hurricane Matthew (10/5/2016),Flooded street,12144933.0002,3510497.25,2016-10-10 14:29:12.000,10/10/2016,2016-10-10 14:29:12.000,-76.234504,36.942307
1034,6039,8201 CARLTON STREET,Hurricane Matthew (10/5/2016),Flooded street,12143915.0008,3502480.00098,2016-10-10 15:46:30.000,10/10/2016,2016-10-10 15:46:30.000,-76.238643,36.920360
1035,6040,1300 TEMPLAR BOULEVARD,Hurricane Matthew (10/5/2016),Flooded street,12144069.9995,3502558.25097,2016-10-10 15:46:45.000,10/10/2016,2016-10-10 15:46:45.000,-76.238107,36.920565
1036,6143,7445 HAMPTON BOULEVARD,Hurricane Matthew (10/5/2016),Flooded street,12123876.6883,3499844.03196,2016-10-10 16:54:22.000,10/10/2016,2016-10-10 16:54:22.000,-76.307381,36.914420
1037,6145,446 PEACE HAVEN DRIVE,Hurricane Matthew (10/5/2016),Flooded street,12156511.9989,3469616.00095,2016-10-10 17:05:00.000,10/10/2016,2016-10-10 17:05:00.000,-76.198305,36.829286
1038,6166,E BRAMBLETON AVENUE & TIDEWATER DRIVE,Hurricane Matthew (10/5/2016),Flooded underpass,12133519.8714,3476715.99998,2016-10-10 17:43:16.000,10/10/2016,2016-10-10 17:43:16.000,-76.276269,36.850294
1039,6228,W BAYVIEW BOULEVARD & EXECUTIVE DRIVE,Hurricane Matthew (10/5/2016),Flooded street,12135650.0001,3507534.00011,2016-10-11 06:59:41.000,10/11/2016,2016-10-11 06:59:41.000,-76.266499,36.934778
1040,6230,8711 SEMMES AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12136187.7493,3508252.05552,2016-10-11 07:03:39.000,10/11/2016,2016-10-11 07:03:39.000,-76.264602,36.936715
1041,6264,243 GREENBRIER AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12121870.8336,3505986.94396,2016-10-11 08:43:05.000,10/11/2016,2016-10-11 08:43:05.000,-76.313754,36.931416
1042,6274,8100 BLOCK OF GLEN MYRTLE AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12122255.4999,3504535.75007,2016-10-11 09:00:01.000,10/11/2016,2016-10-11 09:00:01.000,-76.312553,36.927406
1043,6278,300 BLOCK OF ROGERS AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12122515.9999,3505576.87498,2016-10-11 09:01:49.000,10/11/2016,2016-10-11 09:01:49.000,-76.311580,36.930249
1044,6284,533 BEECHWOOD AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12123880.0004,3505456.00099,2016-10-11 09:04:40.000,10/11/2016,2016-10-11 09:04:40.000,-76.306924,36.929830
1045,6286,BOUSH CREEK AVENUE & GLENDALE AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12123575,3504800.75003,2016-10-11 09:06:06.000,10/11/2016,2016-10-11 09:06:06.000,-76.308019,36.928050
1046,6313,PACE ROAD & RIDGEFIELD DRIVE,Hurricane Matthew (10/5/2016),Flooded street,12155118,3502938.00012,2016-10-11 09:20:26.000,10/11/2016,2016-10-11 09:20:26.000,-76.200293,36.920874
1047,6319,REDMON ROAD & SIMMS ROAD,Hurricane Matthew (10/5/2016),Flooded street,12155464.9999,3502627.74986,2016-10-11 09:37:23.000,10/11/2016,2016-10-11 09:37:23.000,-76.199133,36.919999
1048,6330,1400 BLOCK OF GODFREY AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12140368.3445,3480089.06748,2016-10-11 09:52:59.000,10/11/2016,2016-10-11 09:52:59.000,-76.252596,36.859111
1049,6340,FORREST AVENUE & EVERGREEN AVENUE,Hurricane Matthew (10/5/2016),Flooded street,12122933.9999,3505047.0001,2016-10-11 10:03:12.000,10/11/2016,2016-10-11 10:03:12.000,-76.310192,36.928767
